subid,subage,trial,agent,discourseNovel,mutExNovel,pick,novelObject,correct,age_num,age,alignment,item
190620_1_com,2,8,Pig,right,right,t11,t11,1,2.884703196347032,0.8493150684931505,congruent,carrot
190620_1_com,2,9,Sheep,left,right,t15,t15,1,2.884703196347032,0.8493150684931505,incongruent,garlic
190620_1_com,2,10,Bear,right,right,t13,t13,1,2.884703196347032,0.8493150684931505,congruent,plug
190620_1_com,2,11,Frog,left,left,t19,t19,1,2.884703196347032,0.8493150684931505,congruent,barrel
190620_1_com,2,12,Monkey,right,left,papaya,t09,0,2.884703196347032,0.8493150684931505,incongruent,papaya
190620_2_com,2,1,Frog,right,left,duck,t07,0,2.629908675799087,0.5945205479452054,incongruent,duck
190620_2_com,2,2,Beaver,left,right,t21,t21,1,2.629908675799087,0.5945205479452054,incongruent,garlic
190620_2_com,2,3,Sheep,left,left,plug,t01,0,2.629908675799087,0.5945205479452054,congruent,plug
190620_2_com,2,4,Cat,right,left,apple,t16,0,2.629908675799087,0.5945205479452054,incongruent,apple
190620_2_com,2,5,Elephant,left,left,papaya,t20,0,2.629908675799087,0.5945205479452054,congruent,papaya
190620_2_com,2,6,Bear,right,right,t15,t15,1,2.629908675799087,0.5945205479452054,congruent,bread
190620_2_com,2,7,Monkey,left,left,eggplant,t12,0,2.629908675799087,0.5945205479452054,congruent,eggplant
190620_2_com,2,8,Tiger,left,right,barrel,t19,0,2.629908675799087,0.5945205479452054,incongruent,barrel
190620_2_com,2,9,Mouse,right,left,pawn,t02,0,2.629908675799087,0.5945205479452054,incongruent,pawn
190620_2_com,2,10,Bunny,right,right,t03,t03,1,2.629908675799087,0.5945205479452054,congruent,kite
190620_2_com,2,11,Pig,left,right,t08,t08,1,2.629908675799087,0.5945205479452054,incongruent,carrot
190620_2_com,2,12,Dog,right,right,t04,t04,1,2.629908675799087,0.5945205479452054,congruent,horseshoe
190620_3_com,2,1,Tiger,left,right,eggplant,t13,0,2.9559360730593607,0.9205479452054792,incongruent,eggplant
190620_3_com,2,2,Monkey,right,left,barrel,t07,0,2.9559360730593607,0.9205479452054792,incongruent,barrel
190620_3_com,2,3,Sheep,right,right,t16,t16,1,2.9559360730593607,0.9205479452054792,congruent,bread
190620_3_com,2,4,Cat,right,left,t14,t14,1,2.9559360730593607,0.9205479452054792,incongruent,duck
190620_3_com,2,5,Bear,left,left,t20,t20,1,2.9559360730593607,0.9205479452054792,congruent,apple
190620_3_com,2,6,Beaver,left,left,pawn,t08,0,2.9559360730593607,0.9205479452054792,congruent,pawn
190620_3_com,2,7,Elephant,right,right,t21,t21,1,2.9559360730593607,0.9205479452054792,congruent,garlic
190620_3_com,2,8,Pig,right,left,carrot,t01,0,2.9559360730593607,0.9205479452054792,incongruent,carrot
190620_3_com,2,9,Frog,left,right,kite,t19,0,2.9559360730593607,0.9205479452054792,incongruent,kite
190620_3_com,2,10,Bunny,left,right,horseshoe,t03,0,2.9559360730593607,0.9205479452054792,incongruent,horseshoe
190620_3_com,2,11,Mouse,right,right,plug,t02,0,2.9559360730593607,0.9205479452054792,congruent,plug
190620_3_com,2,12,Dog,left,left,papaya,t12,0,2.9559360730593607,0.9205479452054792,congruent,papaya
190620_4_com,3,1,Mouse,left,left,bread,t14,0,3.90662100456621,1.8712328767123285,congruent,bread
190620_4_com,3,2,Tiger,right,right,t19,t19,1,3.90662100456621,1.8712328767123285,congruent,apple
190620_4_com,3,3,Bear,right,left,t03,t03,1,3.90662100456621,1.8712328767123285,incongruent,papaya
190620_4_com,3,4,Beaver,left,right,kite,t09,0,3.90662100456621,1.8712328767123285,incongruent,kite
190620_4_com,3,5,Monkey,left,right,pawn,t13,0,3.90662100456621,1.8712328767123285,incongruent,pawn
190620_4_com,3,6,Cat,right,right,barrel,t08,0,3.90662100456621,1.8712328767123285,congruent,barrel
190620_7_com,3,1,Dog,left,left,t01,t01,1,2.999771689497717,0.9643835616438357,congruent,papaya
190620_7_com,3,2,Frog,right,left,t15,t15,1,2.999771689497717,0.9643835616438357,incongruent,bread
190620_7_com,3,3,Mouse,right,right,horseshoe,t07,0,2.999771689497717,0.9643835616438357,congruent,horseshoe
190620_7_com,3,4,Elephant,left,right,t08,t08,1,2.999771689497717,0.9643835616438357,incongruent,eggplant
190620_7_com,3,5,Pig,left,left,kite,t03,0,2.999771689497717,0.9643835616438357,congruent,kite
190620_7_com,3,6,Tiger,right,left,plug,t11,0,2.999771689497717,0.9643835616438357,incongruent,plug
190620_8_com,4,1,Sheep,right,right,t12,t12,1,4.7121004566210045,2.676712328767123,congruent,duck
190620_8_com,4,2,Monkey,left,right,t11,t11,1,4.7121004566210045,2.676712328767123,incongruent,bread
190620_8_com,4,3,Pig,left,left,t09,t09,1,4.7121004566210045,2.676712328767123,congruent,eggplant
190620_8_com,4,4,Tiger,right,left,garlic,t07,0,4.7121004566210045,2.676712328767123,incongruent,garlic
190620_8_com,4,5,Mouse,left,right,barrel,t21,0,4.7121004566210045,2.676712328767123,incongruent,barrel
190620_8_com,4,6,Beaver,right,right,t14,t14,1,4.7121004566210045,2.676712328767123,congruent,apple
190620_8_com,4,7,Elephant,left,left,t08,t08,1,4.7121004566210045,2.676712328767123,congruent,kite
190620_8_com,4,8,Bear,right,right,t03,t03,1,4.7121004566210045,2.676712328767123,congruent,carrot
190620_8_com,4,9,Frog,left,left,t01,t01,1,4.7121004566210045,2.676712328767123,congruent,plug
190620_8_com,4,10,Bunny,right,left,pawn,t04,0,4.7121004566210045,2.676712328767123,incongruent,pawn
190620_8_com,4,11,Cat,right,left,papaya,t02,0,4.7121004566210045,2.676712328767123,incongruent,papaya
190620_8_com,4,12,Dog,left,right,horseshoe,t19,0,4.7121004566210045,2.676712328767123,incongruent,horseshoe
190620_9_com,3,1,Sheep,left,right,t15,t15,1,3.232648401826484,1.1972602739726024,incongruent,eggplant
190620_9_com,3,2,Tiger,left,left,t02,t02,1,3.232648401826484,1.1972602739726024,congruent,duck
190620_9_com,3,3,Mouse,left,left,t04,t04,1,3.232648401826484,1.1972602739726024,congruent,plug
190620_9_com,3,4,Bunny,right,right,t13,t13,1,3.232648401826484,1.1972602739726024,congruent,kite
190620_9_com,3,5,Frog,right,left,t03,t03,1,3.232648401826484,1.1972602739726024,incongruent,carrot
190620_9_com,3,6,Bear,right,left,t12,t12,1,3.232648401826484,1.1972602739726024,incongruent,garlic
190620_9_com,3,7,Cat,left,right,t20,t20,1,3.232648401826484,1.1972602739726024,incongruent,apple
190620_9_com,3,8,Monkey,right,right,t07,t07,1,3.232648401826484,1.1972602739726024,congruent,bread
190620_9_com,3,9,Pig,right,right,t01,t01,1,3.232648401826484,1.1972602739726024,congruent,horseshoe
190620_9_com,3,10,Dog,left,left,t19,t19,1,3.232648401826484,1.1972602739726024,congruent,barrel
190620_9_com,3,11,Elephant,right,left,papaya,t11,0,3.232648401826484,1.1972602739726024,incongruent,papaya
190620_9_com,3,12,Beaver,left,right,t16,t16,1,3.232648401826484,1.1972602739726024,incongruent,pawn
190620_10_com,4,1,Elephant,right,right,t08,t08,1,4.703881278538812,2.668493150684931,congruent,papaya
190620_10_com,4,2,Tiger,left,left,t01,t01,1,4.703881278538812,2.668493150684931,congruent,bread
190620_10_com,4,3,Mouse,left,right,garlic,t21,0,4.703881278538812,2.668493150684931,incongruent,garlic
190620_10_com,4,4,Frog,right,right,t12,t12,1,4.703881278538812,2.668493150684931,congruent,eggplant
190620_10_com,4,5,Pig,right,left,barrel,t14,0,4.703881278538812,2.668493150684931,incongruent,barrel
190620_10_com,4,6,Bear,left,right,pawn,t02,0,4.703881278538812,2.668493150684931,incongruent,pawn
190620_10_com,4,7,Cat,left,left,t20,t20,1,4.703881278538812,2.668493150684931,congruent,apple
190620_10_com,4,8,Sheep,right,right,t19,t19,1,4.703881278538812,2.668493150684931,congruent,horseshoe
190620_10_com,4,9,Beaver,left,right,kite,t03,0,4.703881278538812,2.668493150684931,incongruent,kite
190620_10_com,4,10,Dog,right,left,t16,t16,1,4.703881278538812,2.668493150684931,incongruent,duck
190620_10_com,4,11,Bunny,left,left,t15,t15,1,4.703881278538812,2.668493150684931,congruent,carrot
190620_10_com,4,12,Monkey,right,left,plug,t07,0,4.703881278538812,2.668493150684931,incongruent,plug
190620_11_com,4,1,Bunny,left,left,t07,t07,1,4.161415525114156,2.126027397260274,congruent,garlic
190620_11_com,4,2,Elephant,right,left,papaya,t12,0,4.161415525114156,2.126027397260274,incongruent,papaya
190620_11_com,4,3,Pig,left,right,barrel,t09,0,4.161415525114156,2.126027397260274,incongruent,barrel
190620_11_com,4,4,Mouse,right,right,t13,t13,1,4.161415525114156,2.126027397260274,congruent,duck
190620_11_com,4,5,Frog,right,left,kite,t08,0,4.161415525114156,2.126027397260274,incongruent,kite
190620_11_com,4,6,Sheep,left,left,t15,t15,1,4.161415525114156,2.126027397260274,congruent,eggplant
190620_12_com,4,1,Cat,right,left,horseshoe,t08,0,4.353196347031964,2.317808219178082,incongruent,horseshoe
190620_12_com,4,2,Elephant,right,right,t11,t11,1,4.353196347031964,2.317808219178082,congruent,eggplant
190620_12_com,4,3,Sheep,left,right,t20,t20,1,4.353196347031964,2.317808219178082,incongruent,kite
190620_12_com,4,4,Dog,left,left,t16,t16,1,4.353196347031964,2.317808219178082,congruent,duck
190620_12_com,4,5,Frog,left,left,t15,t15,1,4.353196347031964,2.317808219178082,congruent,papaya
190620_12_com,4,6,Mouse,right,left,t12,t12,1,4.353196347031964,2.317808219178082,incongruent,barrel
190620_13_com,4,1,Monkey,left,right,t13,t13,1,4.657305936073059,2.6219178082191776,incongruent,barrel
190620_13_com,4,2,Mouse,right,left,t03,t03,1,4.657305936073059,2.6219178082191776,incongruent,carrot
190620_13_com,4,3,Tiger,left,left,horseshoe,t11,0,4.657305936073059,2.6219178082191776,congruent,horseshoe
190620_13_com,4,4,Beaver,right,right,t15,t15,1,4.657305936073059,2.6219178082191776,congruent,bread
190620_13_com,4,5,Dog,right,left,plug,t21,0,4.657305936073059,2.6219178082191776,incongruent,plug
190620_13_com,4,6,Bear,left,left,t01,t01,1,4.657305936073059,2.6219178082191776,congruent,kite
190620_13_com,4,7,Cat,right,right,t16,t16,1,4.657305936073059,2.6219178082191776,congruent,duck
190620_13_com,4,8,Sheep,right,right,t07,t07,1,4.657305936073059,2.6219178082191776,congruent,pawn
190620_13_com,4,9,Bunny,left,left,t20,t20,1,4.657305936073059,2.6219178082191776,congruent,garlic
190620_13_com,4,10,Pig,left,right,t12,t12,1,4.657305936073059,2.6219178082191776,incongruent,apple
190620_13_com,4,11,Elephant,right,left,t04,t04,1,4.657305936073059,2.6219178082191776,incongruent,papaya
190620_13_com,4,12,Frog,left,right,t14,t14,1,4.657305936073059,2.6219178082191776,incongruent,eggplant
190620_14_com,2,1,Tiger,left,left,apple,t13,0,2.5093607305936074,0.47397260273972597,congruent,apple
190620_14_com,2,2,Dog,right,left,pawn,t11,0,2.5093607305936074,0.47397260273972597,incongruent,pawn
190620_14_com,2,3,Bear,right,left,barrel,t15,0,2.5093607305936074,0.47397260273972597,incongruent,barrel
190620_14_com,2,4,Frog,right,right,t04,t04,1,2.5093607305936074,0.47397260273972597,congruent,carrot
190620_14_com,2,5,Sheep,left,right,eggplant,t01,0,2.5093607305936074,0.47397260273972597,incongruent,eggplant
190620_14_com,2,6,Monkey,left,left,t07,t07,1,2.5093607305936074,0.47397260273972597,congruent,papaya
190620_14_com,2,7,Elephant,right,left,t02,t02,1,2.5093607305936074,0.47397260273972597,incongruent,garlic
190620_14_com,2,8,Mouse,left,right,bread,t19,0,2.5093607305936074,0.47397260273972597,incongruent,bread
190620_14_com,2,9,Beaver,right,right,t14,t14,1,2.5093607305936074,0.47397260273972597,congruent,kite
190620_14_com,2,10,Cat,right,right,t21,t21,1,2.5093607305936074,0.47397260273972597,congruent,horseshoe
190620_14_com,2,11,Bunny,left,left,t09,t09,1,2.5093607305936074,0.47397260273972597,congruent,duck
190620_14_com,2,12,Pig,left,right,t08,t08,1,2.5093607305936074,0.47397260273972597,incongruent,plug
190621_1_com,2,1,Beaver,left,right,papaya,t11,0,2.2682648401826486,0.23287671232876717,incongruent,papaya
190621_1_com,2,2,Frog,right,left,pawn,t21,0,2.2682648401826486,0.23287671232876717,incongruent,pawn
190621_1_com,2,3,Pig,left,left,bread,t04,0,2.2682648401826486,0.23287671232876717,congruent,bread
190621_1_com,2,4,Dog,right,right,t20,t20,1,2.2682648401826486,0.23287671232876717,congruent,horseshoe
190621_1_com,2,5,Elephant,right,right,t12,t12,1,2.2682648401826486,0.23287671232876717,congruent,eggplant
190621_1_com,2,6,Tiger,left,right,t19,t19,1,2.2682648401826486,0.23287671232876717,incongruent,carrot
190621_2_com,4,1,Tiger,left,right,t16,t16,1,4.169634703196347,2.1342465753424653,incongruent,papaya
190621_2_com,4,2,Beaver,right,right,t01,t01,1,4.169634703196347,2.1342465753424653,congruent,eggplant
190621_2_com,4,3,Frog,right,right,t19,t19,1,4.169634703196347,2.1342465753424653,congruent,bread
190621_2_com,4,4,Bear,right,left,horseshoe,t03,0,4.169634703196347,2.1342465753424653,incongruent,horseshoe
190621_2_com,4,5,Cat,left,left,t08,t08,1,4.169634703196347,2.1342465753424653,congruent,duck
190621_2_com,4,6,Sheep,left,right,pawn,t15,0,4.169634703196347,2.1342465753424653,incongruent,pawn
190621_3_com,2,1,Monkey,right,left,t09,t09,1,2.843607305936073,0.8082191780821915,incongruent,kite
190621_3_com,2,2,Dog,right,left,t08,t08,1,2.843607305936073,0.8082191780821915,incongruent,pawn
190621_3_com,2,3,Frog,left,right,garlic,t04,0,2.843607305936073,0.8082191780821915,incongruent,garlic
190621_3_com,2,4,Cat,right,right,t12,t12,1,2.843607305936073,0.8082191780821915,congruent,papaya
190621_3_com,2,5,Mouse,left,left,t14,t14,1,2.843607305936073,0.8082191780821915,congruent,horseshoe
190621_3_com,2,6,Elephant,left,left,t11,t11,1,2.843607305936073,0.8082191780821915,congruent,plug
190621_3_com,2,7,Sheep,right,left,t03,t03,1,2.843607305936073,0.8082191780821915,incongruent,bread
190621_3_com,2,8,Pig,left,left,t13,t13,1,2.843607305936073,0.8082191780821915,congruent,eggplant
190621_3_com,2,9,Bear,right,right,barrel,t07,0,2.843607305936073,0.8082191780821915,congruent,barrel
190621_3_com,2,10,Beaver,left,right,t21,t21,1,2.843607305936073,0.8082191780821915,incongruent,carrot
190621_3_com,2,11,Tiger,right,right,apple,t20,0,2.843607305936073,0.8082191780821915,congruent,apple
190621_3_com,2,12,Bunny,left,right,t02,t02,1,2.843607305936073,0.8082191780821915,incongruent,duck
190621_4_com,2,1,Cat,right,left,carrot,t20,0,2.662785388127854,0.6273972602739724,incongruent,carrot
190621_4_com,2,2,Frog,right,right,t15,t15,1,2.662785388127854,0.6273972602739724,congruent,bread
190621_4_com,2,3,Beaver,left,right,t04,t04,1,2.662785388127854,0.6273972602739724,incongruent,duck
190621_4_com,2,4,Bunny,left,left,eggplant,t11,0,2.662785388127854,0.6273972602739724,congruent,eggplant
190621_4_com,2,5,Pig,left,right,barrel,t03,0,2.662785388127854,0.6273972602739724,incongruent,barrel
190621_4_com,2,6,Monkey,right,right,t09,t09,1,2.662785388127854,0.6273972602739724,congruent,papaya
190621_5_com,2,1,Tiger,right,right,t12,t12,1,2.391552511415525,0.3561643835616435,congruent,pawn
190621_5_com,2,2,Beaver,left,left,barrel,t04,0,2.391552511415525,0.3561643835616435,congruent,barrel
190621_5_com,2,3,Frog,left,right,t07,t07,1,2.391552511415525,0.3561643835616435,incongruent,carrot
190621_5_com,2,4,Cat,left,right,t01,t01,1,2.391552511415525,0.3561643835616435,incongruent,plug
190621_5_com,2,5,Sheep,right,right,kite,t08,0,2.391552511415525,0.3561643835616435,congruent,kite
190621_5_com,2,6,Pig,right,left,t11,t11,1,2.391552511415525,0.3561643835616435,incongruent,duck
190621_5_com,2,7,Bunny,left,left,t14,t14,1,2.391552511415525,0.3561643835616435,congruent,papaya
190621_5_com,2,8,Monkey,right,left,t20,t20,1,2.391552511415525,0.3561643835616435,incongruent,bread
190621_5_com,2,9,Mouse,left,right,t13,t13,1,2.391552511415525,0.3561643835616435,incongruent,eggplant
190621_5_com,2,10,Dog,right,left,garlic,t16,0,2.391552511415525,0.3561643835616435,incongruent,garlic
190621_5_com,2,11,Bear,left,left,t15,t15,1,2.391552511415525,0.3561643835616435,congruent,horseshoe
190621_5_com,2,12,Elephant,right,right,t19,t19,1,2.391552511415525,0.3561643835616435,congruent,apple
190621_6_com,3,1,Beaver,left,left,t15,t15,1,3.8381278538812786,1.8027397260273972,congruent,eggplant
190621_6_com,3,2,Frog,left,left,papaya,t07,0,3.8381278538812786,1.8027397260273972,congruent,papaya
190621_6_com,3,3,Dog,right,right,t04,t04,1,3.8381278538812786,1.8027397260273972,congruent,kite
190621_6_com,3,4,Pig,right,left,t21,t21,1,3.8381278538812786,1.8027397260273972,incongruent,apple
190621_6_com,3,5,Bear,right,left,horseshoe,t12,0,3.8381278538812786,1.8027397260273972,incongruent,horseshoe
190621_6_com,3,6,Sheep,left,right,t20,t20,1,3.8381278538812786,1.8027397260273972,incongruent,duck
190621_6_com,3,7,Monkey,right,right,t03,t03,1,3.8381278538812786,1.8027397260273972,congruent,plug
190621_6_com,3,8,Cat,right,right,garlic,t16,0,3.8381278538812786,1.8027397260273972,congruent,garlic
190621_6_com,3,9,Elephant,left,right,t11,t11,1,3.8381278538812786,1.8027397260273972,incongruent,barrel
190621_6_com,3,10,Mouse,left,left,t02,t02,1,3.8381278538812786,1.8027397260273972,congruent,carrot
190621_6_com,3,11,Bunny,right,left,pawn,t01,0,3.8381278538812786,1.8027397260273972,incongruent,pawn
190621_6_com,3,12,Tiger,left,right,t08,t08,1,3.8381278538812786,1.8027397260273972,incongruent,bread
190621_8_com,3,1,Tiger,left,right,t15,t15,1,3.9531963470319633,1.9178082191780819,incongruent,kite
190621_8_com,3,2,Beaver,left,left,t09,t09,1,3.9531963470319633,1.9178082191780819,congruent,carrot
190621_8_com,3,3,Bunny,right,right,t16,t16,1,3.9531963470319633,1.9178082191780819,congruent,papaya
190621_8_com,3,4,Monkey,left,right,t01,t01,1,3.9531963470319633,1.9178082191780819,incongruent,duck
190621_8_com,3,5,Sheep,right,left,garlic,t07,0,3.9531963470319633,1.9178082191780819,incongruent,garlic
190621_8_com,3,6,Dog,right,right,t11,t11,1,3.9531963470319633,1.9178082191780819,congruent,eggplant
190621_8_com,3,7,Pig,left,left,t04,t04,1,3.9531963470319633,1.9178082191780819,congruent,apple
190621_8_com,3,8,Bear,left,right,t19,t19,1,3.9531963470319633,1.9178082191780819,incongruent,barrel
190621_8_com,3,9,Cat,left,left,t03,t03,1,3.9531963470319633,1.9178082191780819,congruent,horseshoe
190621_8_com,3,10,Mouse,right,left,pawn,t13,0,3.9531963470319633,1.9178082191780819,incongruent,pawn
190621_8_com,3,11,Frog,right,right,t20,t20,1,3.9531963470319633,1.9178082191780819,congruent,plug
190621_8_com,3,12,Elephant,right,left,t12,t12,1,3.9531963470319633,1.9178082191780819,incongruent,bread
190621_9_com,3,1,Monkey,right,left,t21,t21,1,3.6162100456621005,1.580821917808219,incongruent,bread
190621_9_com,3,2,Elephant,right,right,t11,t11,1,3.6162100456621005,1.580821917808219,congruent,kite
190621_9_com,3,3,Frog,left,left,t09,t09,1,3.6162100456621005,1.580821917808219,congruent,papaya
190621_9_com,3,4,Bear,left,right,t07,t07,1,3.6162100456621005,1.580821917808219,incongruent,duck
190621_9_com,3,5,Sheep,left,left,t14,t14,1,3.6162100456621005,1.580821917808219,congruent,eggplant
190621_9_com,3,6,Mouse,right,left,pawn,t20,0,3.6162100456621005,1.580821917808219,incongruent,pawn
190621_9_com,3,7,Tiger,right,right,plug,t01,0,3.6162100456621005,1.580821917808219,congruent,plug
190621_9_com,3,8,Beaver,left,right,horseshoe,t08,0,3.6162100456621005,1.580821917808219,incongruent,horseshoe
190621_9_com,3,9,Bunny,left,left,t15,t15,1,3.6162100456621005,1.580821917808219,congruent,apple
190621_9_com,3,10,Pig,right,left,t12,t12,1,3.6162100456621005,1.580821917808219,incongruent,carrot
190621_9_com,3,11,Cat,right,right,t04,t04,1,3.6162100456621005,1.580821917808219,congruent,garlic
190621_9_com,3,12,Dog,left,right,barrel,t13,0,3.6162100456621005,1.580821917808219,incongruent,barrel
190621_10_com,3,1,Monkey,right,left,garlic,t13,0,3.161415525114155,1.1260273972602737,incongruent,garlic
190621_10_com,3,2,Beaver,left,left,horseshoe,t20,0,3.161415525114155,1.1260273972602737,congruent,horseshoe
190621_10_com,3,3,Sheep,right,right,t11,t11,1,3.161415525114155,1.1260273972602737,congruent,bread
190621_10_com,3,4,Tiger,left,left,plug,t07,0,3.161415525114155,1.1260273972602737,congruent,plug
190621_10_com,3,5,Bunny,left,right,pawn,t12,0,3.161415525114155,1.1260273972602737,incongruent,pawn
190621_10_com,3,6,Pig,right,left,t01,t01,1,3.161415525114155,1.1260273972602737,incongruent,kite
190621_10_com,3,7,Bear,right,left,barrel,t19,0,3.161415525114155,1.1260273972602737,incongruent,barrel
190621_10_com,3,8,Cat,right,right,t04,t04,1,3.161415525114155,1.1260273972602737,congruent,duck
190621_10_com,3,9,Elephant,left,left,t14,t14,1,3.161415525114155,1.1260273972602737,congruent,papaya
190621_10_com,3,10,Dog,left,right,eggplant,t21,0,3.161415525114155,1.1260273972602737,incongruent,eggplant
190621_10_com,3,11,Frog,left,right,t03,t03,1,3.161415525114155,1.1260273972602737,incongruent,apple
190621_10_com,3,12,Mouse,right,right,t08,t08,1,3.161415525114155,1.1260273972602737,congruent,carrot
190621_11_com,3,1,Elephant,right,left,plug,t02,0,3.4490867579908677,1.4136986301369863,incongruent,plug
190621_11_com,3,2,Sheep,left,right,t16,t16,1,3.4490867579908677,1.4136986301369863,incongruent,kite
190621_11_com,3,3,Monkey,left,left,t20,t20,1,3.4490867579908677,1.4136986301369863,congruent,bread
190621_11_com,3,4,Beaver,left,left,t03,t03,1,3.4490867579908677,1.4136986301369863,congruent,horseshoe
190621_11_com,3,5,Cat,right,left,apple,t19,0,3.4490867579908677,1.4136986301369863,incongruent,apple
190621_11_com,3,6,Frog,right,right,t09,t09,1,3.4490867579908677,1.4136986301369863,congruent,eggplant
190621_11_com,3,7,Pig,right,right,t11,t11,1,3.4490867579908677,1.4136986301369863,congruent,barrel
190621_11_com,3,8,Mouse,right,left,pawn,t13,0,3.4490867579908677,1.4136986301369863,incongruent,pawn
190621_11_com,3,9,Bunny,left,right,duck,t14,0,3.4490867579908677,1.4136986301369863,incongruent,duck
190621_11_com,3,10,Dog,left,left,t12,t12,1,3.4490867579908677,1.4136986301369863,congruent,papaya
190621_11_com,3,11,Bear,left,right,t01,t01,1,3.4490867579908677,1.4136986301369863,incongruent,garlic
190621_11_com,3,12,Tiger,right,right,carrot,t08,0,3.4490867579908677,1.4136986301369863,congruent,carrot
190621_12_com,4,1,Bunny,left,left,barrel,t12,0,4.471004566210046,2.4356164383561643,congruent,barrel
190621_12_com,4,2,Frog,right,right,t04,t04,1,4.471004566210046,2.4356164383561643,congruent,carrot
190621_12_com,4,3,Beaver,right,left,t21,t21,1,4.471004566210046,2.4356164383561643,incongruent,bread
190621_12_com,4,4,Tiger,left,left,kite,t02,0,4.471004566210046,2.4356164383561643,congruent,kite
190621_12_com,4,5,Pig,left,right,t07,t07,1,4.471004566210046,2.4356164383561643,incongruent,duck
190621_12_com,4,6,Elephant,right,left,t15,t15,1,4.471004566210046,2.4356164383561643,incongruent,plug
190621_12_com,4,7,Dog,left,right,papaya,t19,0,4.471004566210046,2.4356164383561643,incongruent,papaya
190621_12_com,4,8,Sheep,right,right,t20,t20,1,4.471004566210046,2.4356164383561643,congruent,eggplant
190621_12_com,4,9,Mouse,left,left,t13,t13,1,4.471004566210046,2.4356164383561643,congruent,garlic
190621_12_com,4,10,Cat,left,right,horseshoe,t03,0,4.471004566210046,2.4356164383561643,incongruent,horseshoe
190621_12_com,4,11,Bear,right,right,t08,t08,1,4.471004566210046,2.4356164383561643,congruent,pawn
190621_12_com,4,12,Monkey,right,left,t09,t09,1,4.471004566210046,2.4356164383561643,incongruent,apple
190622_1_com,4,1,Tiger,left,left,papaya,t01,0,4.651826484018265,2.616438356164384,congruent,papaya
190622_1_com,4,2,Beaver,right,left,eggplant,t11,0,4.651826484018265,2.616438356164384,incongruent,eggplant
190622_1_com,4,3,Pig,right,right,horseshoe,t15,0,4.651826484018265,2.616438356164384,congruent,horseshoe
190622_1_com,4,4,Monkey,left,left,t20,t20,1,4.651826484018265,2.616438356164384,congruent,pawn
190622_1_com,4,5,Bear,right,left,garlic,t13,0,4.651826484018265,2.616438356164384,incongruent,garlic
190622_1_com,4,6,Cat,left,right,t02,t02,1,4.651826484018265,2.616438356164384,incongruent,duck
190622_1_com,4,7,Bunny,left,right,plug,t21,0,4.651826484018265,2.616438356164384,incongruent,plug
190622_1_com,4,8,Frog,right,left,t04,t04,1,4.651826484018265,2.616438356164384,incongruent,carrot
190622_1_com,4,9,Mouse,left,right,t19,t19,1,4.651826484018265,2.616438356164384,incongruent,barrel
190622_1_com,4,10,Dog,right,right,t14,t14,1,4.651826484018265,2.616438356164384,congruent,bread
190622_1_com,4,11,Elephant,right,right,t09,t09,1,4.651826484018265,2.616438356164384,congruent,apple
190622_1_com,4,12,Sheep,left,left,t07,t07,1,4.651826484018265,2.616438356164384,congruent,kite
190622_2_com,4,1,Bunny,right,left,t04,t04,1,4.939497716894977,2.904109589041096,incongruent,papaya
190622_2_com,4,2,Bear,right,left,t03,t03,1,4.939497716894977,2.904109589041096,incongruent,carrot
190622_2_com,4,3,Tiger,left,left,t21,t21,1,4.939497716894977,2.904109589041096,congruent,horseshoe
190622_2_com,4,4,Pig,right,right,t02,t02,1,4.939497716894977,2.904109589041096,congruent,apple
190622_2_com,4,5,Sheep,left,left,t19,t19,1,4.939497716894977,2.904109589041096,congruent,duck
190622_2_com,4,6,Mouse,left,right,t01,t01,1,4.939497716894977,2.904109589041096,incongruent,eggplant
190622_2_com,4,7,Dog,left,right,t09,t09,1,4.939497716894977,2.904109589041096,incongruent,barrel
190622_2_com,4,8,Monkey,right,left,t08,t08,1,4.939497716894977,2.904109589041096,incongruent,pawn
190622_2_com,4,9,Elephant,left,left,t14,t14,1,4.939497716894977,2.904109589041096,congruent,kite
190622_2_com,4,10,Frog,right,right,t16,t16,1,4.939497716894977,2.904109589041096,congruent,plug
190622_2_com,4,11,Beaver,right,right,t20,t20,1,4.939497716894977,2.904109589041096,congruent,bread
190622_2_com,4,12,Cat,left,right,t15,t15,1,4.939497716894977,2.904109589041096,incongruent,garlic
190624_1_com,2,1,Elephant,left,left,duck,t02,0,2.7970319634703196,0.7616438356164381,congruent,duck
190624_1_com,2,2,Mouse,right,right,t08,t08,1,2.7970319634703196,0.7616438356164381,congruent,eggplant
190624_1_com,2,3,Bear,left,right,bread,t04,0,2.7970319634703196,0.7616438356164381,incongruent,bread
190624_1_com,2,4,Dog,left,left,plug,t07,0,2.7970319634703196,0.7616438356164381,congruent,plug
190624_1_com,2,5,Frog,right,left,horseshoe,t20,0,2.7970319634703196,0.7616438356164381,incongruent,horseshoe
190624_1_com,2,6,Monkey,right,left,apple,t01,0,2.7970319634703196,0.7616438356164381,incongruent,apple
190624_2_com,2,1,Tiger,right,right,t19,t19,1,2.462785388127854,0.4273972602739726,congruent,papaya
190624_2_com,2,2,Pig,left,right,pawn,t12,0,2.462785388127854,0.4273972602739726,incongruent,pawn
190624_2_com,2,3,Bunny,right,left,t13,t13,1,2.462785388127854,0.4273972602739726,incongruent,apple
190624_2_com,2,4,Beaver,right,left,t07,t07,1,2.462785388127854,0.4273972602739726,incongruent,bread
